fixture,category,node_count,group,tool,format,raster_density,primary,eligible,expected_measured,measured_attempts,successes,failures,missing_measurements,median_ms,ci95_low_ms,ci95_high_ms,min_ms,q25_ms,q75_ms,p95_ms,max_ms,measured_output_hash_count,output_stable,output
lion_reader_frontend,real-world,19,svg,d2-dagre,svg,,True,True,20,20,20,0,0,28.985896,28.4085835,30.2789995,26.853417,28.35805225,30.53866625,43.32091905,45.612833,1,True,renders/d2-dagre/lion_reader_frontend.svg
lion_reader_frontend,real-world,19,png-primary,mermaid-dagre,png,2.0,True,True,20,20,20,0,0,611.4917085,600.828896,629.3174584999999,576.338042,600.056615,632.4179275,735.2786812500001,857.076875,1,True,renders/mermaid-dagre/lion_reader_frontend.png
lion_reader_frontend,real-world,19,svg,mermaid-dagre,svg,,True,True,20,20,20,0,0,409.264,406.243667,420.80252099999996,388.916041,405.46638575000003,421.6388335,543.5168726000004,1073.627125,1,True,renders/mermaid-dagre/lion_reader_frontend.svg
lion_reader_frontend,real-world,19,png-primary,graphviz-dot,png,2.0,True,True,20,20,20,0,0,285.403625,282.7402915,288.686042,276.092,282.25649999999996,289.189917,308.48955000000007,370.304625,1,True,renders/graphviz-dot/lion_reader_frontend.png
lion_reader_frontend,real-world,19,svg,graphviz-dot,svg,,True,True,20,20,20,0,0,74.9592715,72.5139585,77.1823125,69.72375,72.16690625,77.67493725,96.27568335000001,113.877917,1,True,renders/graphviz-dot/lion_reader_frontend.svg
lion_reader_frontend,real-world,19,png-primary,plantuml-dot,png,2.0,True,True,20,20,20,0,0,1266.352396,1244.4499585,1282.0412285,1223.596541,1244.002573,1288.59277025,1534.8239916500008,2715.816333,1,True,renders/plantuml-dot/lion_reader_frontend.png
lion_reader_frontend,real-world,19,svg,plantuml-dot,svg,,True,True,20,20,20,0,0,874.727771,871.287313,877.578375,858.71275,870.01905275,878.24616675,896.26328095,904.532042,1,True,renders/plantuml-dot/lion_reader_frontend.svg
mocha_soc,real-world,34,png-primary,d2-dagre,png,2.0,True,True,20,20,20,0,0,423.9647915,419.519604,431.295208,413.270792,418.99275,434.753083,516.3486920000001,615.194292,1,True,renders/d2-dagre/mocha_soc.png
mocha_soc,real-world,34,svg,d2-dagre,svg,,True,True,20,20,20,0,0,30.344896,29.256417,32.16415156249997,27.67125,29.169646,32.9321975,44.7753806,44.957583,1,True,renders/d2-dagre/mocha_soc.svg
mocha_soc,real-world,34,png-primary,mermaid-dagre,png,2.0,True,True,20,20,20,0,0,801.9020005,784.168979,845.9351875,767.239583,782.083344,849.43937475,920.3616202000002,1109.669625,1,True,renders/mermaid-dagre/mocha_soc.png
mocha_soc,real-world,34,svg,mermaid-dagre,svg,,True,True,20,20,20,0,0,403.58691699999997,399.8109375,407.198937,394.631375,398.96010425000003,408.49871824999997,420.42236664999996,425.644833,1,True,renders/mermaid-dagre/mocha_soc.svg
mocha_soc,real-world,34,png-primary,graphviz-dot,png,2.0,True,True,20,20,20,0,0,504.101709,498.147188,516.2938959999999,492.748709,496.972167,520.2506982499999,558.8182348,591.924667,1,True,renders/graphviz-dot/mocha_soc.png
mocha_soc,real-world,34,svg,graphviz-dot,svg,,True,True,20,20,20,0,0,66.3567915,65.2837805625,67.8288335,62.775333,64.72795775,68.05062525,72.3079854,75.535333,1,True,renders/graphviz-dot/mocha_soc.svg
mocha_soc,real-world,34,png-primary,plantuml-dot,png,2.0,True,True,20,20,20,0,0,1882.6111035,1868.539479,1930.9947628624998,1827.183417,1863.857573,1936.4659685,2029.56393365,2051.739625,1,True,renders/plantuml-dot/mocha_soc.png
mocha_soc,real-world,34,svg,plantuml-dot,svg,,True,True,20,20,20,0,0,875.312896,873.3896665,895.7659165,857.534709,872.5173855,896.75365625,907.1459351,912.548625,1,True,renders/plantuml-dot/mocha_soc.svg
queue_workers,real-world,23,png-primary,d2-dagre,png,2.0,True,True,20,20,20,0,0,538.2236465,535.0702295,543.715417,523.172417,534.29395875,544.9611985,556.75338305,589.728834,1,True,renders/d2-dagre/queue_workers.png
queue_workers,real-world,23,svg,d2-dagre,svg,,True,True,20,20,20,0,0,27.455438,26.478187499999997,28.3814165,24.691875,26.35347925,29.036781,41.5545351,46.6955,1,True,renders/d2-dagre/queue_workers.svg
queue_workers,real-world,23,png-primary,mermaid-dagre,png,2.0,True,True,20,20,20,0,0,552.1333334999999,551.023854,565.1342915,539.34725,549.85468725,568.7119580000001,592.3178747000001,634.218417,1,True,renders/mermaid-dagre/queue_workers.png
queue_workers,real-world,23,svg,mermaid-dagre,svg,,True,True,20,20,20,0,0,429.0936875,421.687979,440.01075000000003,409.08325,420.36420799999996,446.530573,479.2089378,525.452958,1,True,renders/mermaid-dagre/queue_workers.svg
queue_workers,real-world,23,png-primary,graphviz-dot,png,2.0,True,True,20,20,20,0,0,304.031104,301.148208,308.398667,296.556625,300.24971875,310.9520415,336.1044375,377.01025,1,True,renders/graphviz-dot/queue_workers.png
queue_workers,real-world,23,svg,graphviz-dot,svg,,True,True,20,20,20,0,0,77.49825,75.395062,83.974458,71.703917,74.98877025,84.955552,91.9122694,92.257792,1,True,renders/graphviz-dot/queue_workers.svg
queue_workers,real-world,23,png-primary,plantuml-dot,png,2.0,True,True,20,20,20,0,0,1110.9001454999998,1095.2161044999998,1129.2055209999999,1079.989708,1094.5189169999999,1136.63851075,1233.7644777,1290.154458,1,True,renders/plantuml-dot/queue_workers.png
queue_workers,real-world,23,svg,plantuml-dot,svg,,True,True,20,20,20,0,0,879.404542,873.3035,891.650729,863.6755,872.39717675,894.7078225,944.5880979000003,1445.864583,1,True,renders/plantuml-dot/queue_workers.svg
ross_overview,real-world,24,png-primary,d2-dagre,png,2.0,True,True,20,20,20,0,0,437.3968955,430.297604,444.82154149999997,422.056875,429.27186474999996,445.33608325,456.5994521,461.483917,1,True,renders/d2-dagre/ross_overview.png
ross_overview,real-world,24,svg,d2-dagre,svg,,True,True,20,20,20,0,0,24.2059375,23.349541000000002,24.891625,22.300917,23.13628075,25.13495825,30.360635400000003,36.314958,1,True,renders/d2-dagre/ross_overview.svg
ross_overview,real-world,24,png-primary,mermaid-dagre,png,2.0,True,True,20,20,20,0,0,507.3909585,499.033396,518.0598125,483.037417,497.58744824999997,519.315073,564.5940562500002,932.406625,1,True,renders/mermaid-dagre/ross_overview.png
ross_overview,real-world,24,svg,mermaid-dagre,svg,,True,True,20,20,20,0,0,402.580896,392.271917,408.832021,378.215708,390.73808325000005,409.088281,429.74926875000006,525.987,1,True,renders/mermaid-dagre/ross_overview.svg
ross_overview,real-world,24,png-primary,graphviz-dot,png,2.0,True,True,20,20,20,0,0,200.4385625,198.650521,204.22106200000002,194.687292,197.409729,204.75470775,216.20908605,217.608,1,True,renders/graphviz-dot/ross_overview.png
ross_overview,real-world,24,svg,graphviz-dot,svg,,True,True,20,20,20,0,0,75.872521,74.109771,78.5432295,71.190792,73.93994825,79.5654485,83.36150210000001,97.003542,1,True,renders/graphviz-dot/ross_overview.svg
ross_overview,real-world,24,png-primary,plantuml-dot,png,2.0,True,True,20,20,20,0,0,1114.114792,1103.843812,1162.859833,1082.561291,1102.12005175,1165.92246825,1436.0564333500006,2316.543667,1,True,renders/plantuml-dot/ross_overview.png
ross_overview,real-world,24,svg,plantuml-dot,svg,,True,True,20,20,20,0,0,877.834479,868.5754060874999,880.6421045,850.624875,865.770854,881.15016675,897.18865385,903.657125,1,True,renders/plantuml-dot/ross_overview.svg
spyre_encoder,real-world,32,png-primary,d2-dagre,png,2.0,True,True,20,20,20,0,0,320.435208,313.982563,326.6614165,307.330209,313.642396,328.14270775,413.6997506500006,1299.269167,1,True,renders/d2-dagre/spyre_encoder.png
spyre_encoder,real-world,32,svg,d2-dagre,svg,,True,True,20,20,20,0,0,33.432125,32.912687500000004,34.527875,31.523459,32.882229,35.1787295,52.574512500000026,92.211125,1,True,renders/d2-dagre/spyre_encoder.svg
spyre_encoder,real-world,32,png-primary,mermaid-dagre,png,2.0,True,True,20,20,20,0,0,1648.549021,1638.8129165,1710.8668125,1620.545375,1637.9274480000001,1732.066635,1864.4380146,2086.721667,1,True,renders/mermaid-dagre/spyre_encoder.png
spyre_encoder,real-world,32,svg,mermaid-dagre,svg,,True,True,20,20,20,0,0,454.747687,450.07849999999996,471.4809585,437.809584,448.8288335,472.4025105,481.83685175,500.872833,1,True,renders/mermaid-dagre/spyre_encoder.svg
spyre_encoder,real-world,32,png-primary,graphviz-dot,png,2.0,True,True,20,20,20,0,0,1530.3501665,1504.479958,1562.5117295,1487.09225,1499.07469775,1564.6684065,1676.3947794500002,1713.245041,1,True,renders/graphviz-dot/spyre_encoder.png
spyre_encoder,real-world,32,svg,graphviz-dot,svg,,True,True,20,20,20,0,0,97.432229,94.34325,101.387979,89.225667,94.039552,102.36785425000001,136.11391695000006,196.835541,1,True,renders/graphviz-dot/spyre_encoder.svg
spyre_encoder,real-world,32,png-primary,plantuml-dot,png,2.0,True,True,20,20,20,0,0,3258.614333,3250.660438,3360.3614795000003,3169.987,3246.003469,3372.388042,3570.2227372,3638.511667,1,True,renders/plantuml-dot/spyre_encoder.png
spyre_encoder,real-world,32,svg,plantuml-dot,svg,,True,True,20,20,20,0,0,947.049083,923.128708,990.429354,906.320958,920.4031562499999,1005.2451040000001,1178.7587875000006,1923.732875,1,True,renders/plantuml-dot/spyre_encoder.svg
tpmjs_architecture,real-world,140,png-supplemental,d2-dagre,png,0.5,False,True,20,20,20,0,0,360.4060835,355.948375,367.6434375,349.363958,354.28580225,371.08103174999997,411.23558955000004,461.071916,1,True,renders/d2-dagre/tpmjs_architecture.png
tpmjs_architecture,real-world,140,svg,d2-dagre,svg,,True,True,20,20,20,0,0,127.83525,121.80683300000001,135.421542,116.332209,121.62683325,136.62254225,144.07385205000003,174.656291,1,True,renders/d2-dagre/tpmjs_architecture.svg
tpmjs_architecture,real-world,140,png-supplemental,mermaid-dagre,png,0.5,False,True,20,20,20,0,0,789.3947499999999,779.504083,814.5759375,754.425,775.3142702499999,822.1160205,859.5347149,861.592375,1,True,renders/mermaid-dagre/tpmjs_architecture.png
tpmjs_architecture,real-world,140,svg,mermaid-dagre,svg,,True,True,20,20,20,0,0,622.0805210000001,611.8573125,628.39425,598.4615,610.8213962499999,631.36755175,648.3125601,667.039,1,True,renders/mermaid-dagre/tpmjs_architecture.svg
tpmjs_architecture,real-world,140,png-supplemental,graphviz-dot,png,0.5,False,True,20,20,20,0,0,184.4542495,183.42570849999998,187.4143335,178.864083,183.14968775,188.432646,200.68348365,201.508875,1,True,renders/graphviz-dot/tpmjs_architecture.png
tpmjs_architecture,real-world,140,svg,graphviz-dot,svg,,True,True,20,20,20,0,0,75.66818749999999,74.71702049999999,79.248458,72.365125,74.61882274999999,80.0650725,93.37577325000001,93.396792,1,True,renders/graphviz-dot/tpmjs_architecture.svg
tpmjs_architecture,real-world,140,png-supplemental,plantuml-dot,png,0.5,False,True,20,20,20,0,0,1363.4678125,1337.2865630000001,1385.5949375,1311.70675,1333.1350212500001,1387.683781,1467.2175318500001,1497.196166,1,True,renders/plantuml-dot/tpmjs_architecture.png
tpmjs_architecture,real-world,140,svg,plantuml-dot,svg,,True,True,20,20,20,0,0,977.361958,969.8467089999999,986.0572709999999,936.607792,967.09379225,992.03958325,1109.2068378000001,1332.578833,1,True,renders/plantuml-dot/tpmjs_architecture.svg
