fixture,category,node_count,group,tool,format,raster_density,primary,eligible,expected_measured,measured_attempts,successes,failures,missing_measurements,median_ms,ci95_low_ms,ci95_high_ms,min_ms,q25_ms,q75_ms,p95_ms,max_ms,measured_output_hash_count,output_stable,output
spyre_encoder,real-world,32,png-primary,d2-tala,png,2.0,True,True,20,20,20,0,0,392.19579150000004,384.3222295,399.08995849999997,380.879541,383.69215675,401.267427,447.739858,473.003208,1,True,renders/d2-tala/spyre_encoder.png
spyre_encoder,real-world,32,svg,d2-tala,svg,,True,True,20,20,20,0,0,82.687041,81.377229,83.6761875,79.348958,81.08994799999999,83.78461425,85.14780895000001,94.146208,1,True,renders/d2-tala/spyre_encoder.svg
spyre_encoder,real-world,32,png-primary,mermaid-dagre,png,2.0,True,True,20,20,20,0,0,1663.7317914999999,1642.1895205,1694.874917,1570.296417,1631.9627605,1700.4794485,1773.7477000000001,1789.243625,1,True,renders/mermaid-dagre/spyre_encoder.png
spyre_encoder,real-world,32,svg,mermaid-dagre,svg,,True,True,20,20,20,0,0,454.786354,451.3522915,469.5653125,437.765042,449.7423645,473.1904065,518.5185143,548.974209,1,True,renders/mermaid-dagre/spyre_encoder.svg
spyre_encoder,real-world,32,png-primary,graphviz-dot,png,2.0,True,True,20,20,20,0,0,1511.2668335,1507.1045205,1525.7738335,1496.695541,1505.67390625,1527.839146,1665.0359694,1860.942792,1,True,renders/graphviz-dot/spyre_encoder.png
spyre_encoder,real-world,32,svg,graphviz-dot,svg,,True,True,20,20,20,0,0,97.421875,94.6491875,104.08913128749992,91.978958,94.4576355,106.75276,122.0875024,133.672,1,True,renders/graphviz-dot/spyre_encoder.svg
spyre_encoder,real-world,32,png-primary,plantuml-dot,png,2.0,True,True,20,20,20,0,0,3360.3954795,3300.8672285000002,3443.4386255,3257.669458,3297.105989,3454.7012815,3984.0849202,4003.712,1,True,renders/plantuml-dot/spyre_encoder.png
spyre_encoder,real-world,32,svg,plantuml-dot,svg,,True,True,20,20,20,0,0,979.057396,965.0135415,988.7320625,919.345416,959.1844375000001,989.8533962500001,1019.9768729000002,1298.428958,1,True,renders/plantuml-dot/spyre_encoder.svg
tpmjs_architecture,real-world,140,png-primary,d2-dagre,png,2.0,True,True,20,20,20,0,0,2728.106792,2696.5066665,2749.597820824999,2663.130292,2695.62640625,2767.37717675,3004.425025,3024.43725,1,True,renders/d2-dagre/tpmjs_architecture.png
tpmjs_architecture,real-world,140,svg,d2-dagre,svg,,True,True,20,20,20,0,0,90.564896,87.66772950000001,93.7884795,86.597375,87.59721875,95.43211475,109.6899896,110.404667,1,True,renders/d2-dagre/tpmjs_architecture.svg
tpmjs_architecture,real-world,140,png-primary,d2-tala,png,2.0,True,True,20,20,20,0,0,3874.2092915000003,3860.6792084999997,3906.5198955,3823.325042,3856.62315625,3908.636364,4661.36333545,4799.219459,1,True,renders/d2-tala/tpmjs_architecture.png
tpmjs_architecture,real-world,140,svg,d2-tala,svg,,True,True,20,20,20,0,0,2499.5563334999997,2488.4679375,2507.7503545,2471.752084,2485.2011979999997,2512.670584,2763.31965175,3006.000833,1,True,renders/d2-tala/tpmjs_architecture.svg
tpmjs_architecture,real-world,140,png-primary,mermaid-dagre,png,2.0,True,False,20,20,0,20,0,,,,,,,,,0,,renders/mermaid-dagre/tpmjs_architecture.png
tpmjs_architecture,real-world,140,svg,mermaid-dagre,svg,,True,True,20,20,20,0,0,632.9018535,621.255917,649.324875,606.188542,618.39359425,651.3522495,666.5046601,730.20125,1,True,renders/mermaid-dagre/tpmjs_architecture.svg
tpmjs_architecture,real-world,140,png-primary,graphviz-dot,png,2.0,True,True,20,20,20,0,0,2056.2623955,2044.4742500000002,2082.7839165,2022.514,2040.7403020000002,2089.24131225,2143.4367372,2344.749417,1,True,renders/graphviz-dot/tpmjs_architecture.png
tpmjs_architecture,real-world,140,svg,graphviz-dot,svg,,True,True,20,20,20,0,0,78.6570835,76.689625,82.7046665,71.599083,76.54678150000001,84.379073,93.96689105,95.450792,1,True,renders/graphviz-dot/tpmjs_architecture.svg
tpmjs_architecture,real-world,140,png-primary,plantuml-dot,png,2.0,True,True,20,20,20,0,0,5504.1175625,5438.9060625,5532.552416500001,5183.68125,5413.9280415,5538.67634375,5857.244339899999,5860.936,1,True,renders/plantuml-dot/tpmjs_architecture.png
tpmjs_architecture,real-world,140,svg,plantuml-dot,svg,,True,True,20,20,20,0,0,1016.1811244999999,1009.9688125,1025.0870625,962.615458,1009.7093125,1027.31711475,1064.6548854,1082.548333,1,True,renders/plantuml-dot/tpmjs_architecture.svg
